date,strategy,direction,atm,entry,vix,move_pct,pnl_pts,pnl_inr,win
2023-03-29,S4_MOMENTUM,BULL,17100,146.03,13.630000114440918,0.76,8.0,200.0,True
2023-03-31,S4_MOMENTUM,BULL,17350,151.24,12.9399995803833,1.63,3.83,96.0,True
2023-04-05,S4_MOMENTUM,BULL,17550,144.6,12.40999984741211,0.91,4.21,105.0,True
2023-04-11,S4_MOMENTUM,BULL,17700,146.44,11.979999542236328,0.56,8.0,200.0,True
2023-04-12,S4_MOMENTUM,BULL,17800,147.68,12.270000457763672,0.51,1.56,39.0,True
2023-04-17,S4_MOMENTUM,BEAR,17700,102.05,12.270000457763672,0.68,4.67,117.0,True
2023-04-24,S4_MOMENTUM,BULL,17750,130.11,11.670000076293944,0.68,2.58,64.0,True
2023-04-27,S4_MOMENTUM,BULL,17900,137.18,11.43000030517578,0.57,8.0,200.0,True
2023-04-28,S4_MOMENTUM,BULL,18050,131.42,10.949999809265137,0.84,8.0,200.0,True
2023-05-02,S4_MOMENTUM,BULL,18150,139.74,11.899999618530272,0.46,-3.0,-75.0,False
2023-05-03,S4_MOMENTUM,BEAR,18100,105.09,11.84000015258789,0.32,-3.0,-75.0,False
2023-05-04,S4_MOMENTUM,BULL,18250,141.66,11.729999542236328,0.92,-3.0,-75.0,False
2023-05-05,S4_MOMENTUM,BEAR,18050,101.58,12.300000190734863,1.02,-3.0,-75.0,False
2023-05-08,S4_MOMENTUM,BULL,18250,159.5,12.640000343322754,1.08,0.15,4.0,True
2023-05-15,S4_MOMENTUM,BULL,18400,162.84,13.170000076293944,0.46,-3.0,-75.0,False
2023-05-16,S4_MOMENTUM,BEAR,18300,129.16,13.289999961853027,0.61,8.0,200.0,True
2023-05-17,S4_MOMENTUM,BEAR,18200,127.24,13.109999656677246,0.57,8.0,200.0,True
2023-05-19,S4_MOMENTUM,BULL,18200,148.89,12.300000190734863,0.41,8.0,200.0,True
2023-05-22,S4_MOMENTUM,BULL,18300,159.0,12.56999969482422,0.61,3.36,84.0,True
2023-05-24,S4_MOMENTUM,BEAR,18300,126.9,13.109999656677246,0.34,-3.0,-75.0,False
2023-05-26,S4_MOMENTUM,BULL,18500,144.35,11.899999618530272,0.97,8.0,200.0,True
2023-05-29,S4_MOMENTUM,BULL,18600,151.48,12.300000190734863,0.54,3.52,88.0,True
2023-05-31,S4_MOMENTUM,BEAR,18550,112.7,11.970000267028809,0.53,4.67,117.0,True
2023-06-05,S4_MOMENTUM,BULL,18600,131.24,11.140000343322754,0.32,0.52,13.0,True
2023-06-07,S4_MOMENTUM,BULL,18750,130.42,11.4399995803833,0.68,-3.0,-75.0,False
2023-06-08,S4_MOMENTUM,BEAR,18650,103.0,11.260000228881836,0.49,8.0,200.0,True
2023-06-09,S4_MOMENTUM,BEAR,18550,90.81,11.119999885559082,0.38,-3.0,-75.0,False
2023-06-13,S4_MOMENTUM,BULL,18700,141.21,11.109999656677246,0.62,3.98,100.0,True
2023-06-15,S4_MOMENTUM,BEAR,18700,99.56,11.079999923706056,0.36,-3.0,-75.0,False
2023-06-16,S4_MOMENTUM,BULL,18850,121.89,10.84000015258789,0.74,-3.0,-75.0,False
2023-06-19,S4_MOMENTUM,BEAR,18750,96.47,11.229999542236328,0.37,-3.0,-75.0,False
2023-06-20,S4_MOMENTUM,BULL,18800,142.83,11.130000114440918,0.33,4.02,100.0,True
2023-06-22,S4_MOMENTUM,BEAR,18750,96.08,11.550000190734863,0.45,8.0,200.0,True
2023-06-23,S4_MOMENTUM,BEAR,18650,92.64,11.239999771118164,0.56,-2.57,-64.0,False
2023-06-27,S4_MOMENTUM,BULL,18800,137.53,10.779999732971191,0.68,8.0,200.0,True
2023-06-28,S4_MOMENTUM,BULL,18950,142.89,10.890000343322754,0.82,8.0,200.0,True
2023-06-30,S4_MOMENTUM,BULL,19200,130.03,10.800000190734863,1.14,8.0,200.0,True
2023-07-03,S4_MOMENTUM,BULL,19300,157.46,11.539999961853027,0.7,8.0,200.0,True
2023-07-04,S4_MOMENTUM,BULL,19400,146.75,11.699999809265137,0.34,0.95,24.0,True
2023-07-06,S4_MOMENTUM,BULL,19500,153.66,11.84000015258789,0.51,-3.0,-75.0,False
2023-07-07,S4_MOMENTUM,BEAR,19350,113.73,11.529999732971191,0.85,-2.41,-60.0,False
2023-07-11,S4_MOMENTUM,BULL,19450,136.14,11.010000228881836,0.43,-3.0,-75.0,False
2023-07-14,S4_MOMENTUM,BULL,19550,142.32,10.68000030517578,0.78,8.0,200.0,True
2023-07-17,S4_MOMENTUM,BULL,19700,153.27,11.31999969482422,0.75,3.78,94.0,True
2023-07-19,S4_MOMENTUM,BULL,19850,147.56,11.600000381469728,0.42,8.0,200.0,True
2023-07-20,S4_MOMENTUM,BULL,20000,150.73,11.789999961853027,0.74,-3.0,-75.0,False
2023-07-21,S4_MOMENTUM,BEAR,19750,111.89,11.489999771118164,1.17,8.0,200.0,True
2023-07-24,S4_MOMENTUM,BEAR,19650,104.53,11.649999618530272,0.37,-0.82,-20.0,False
2023-07-26,S4_MOMENTUM,BULL,19800,126.09,10.460000038146973,0.5,-3.0,-75.0,False
2023-07-27,S4_MOMENTUM,BEAR,19650,91.2,10.510000228881836,0.6,1.38,34.0,True
2023-07-31,S4_MOMENTUM,BULL,19750,135.25,10.40999984741211,0.55,-2.02,-50.0,False
2023-08-02,S4_MOMENTUM,BEAR,19550,113.32,11.279999732971191,1.05,8.0,200.0,True
2023-08-03,S4_MOMENTUM,BEAR,19400,108.94,11.1899995803833,0.74,-3.0,-75.0,False
2023-08-04,S4_MOMENTUM,BULL,19500,141.07,10.56999969482422,0.7,8.0,200.0,True
2023-08-07,S4_MOMENTUM,BULL,19600,142.48,11.100000381469728,0.41,-2.65,-66.0,False
2023-08-09,S4_MOMENTUM,BULL,19650,137.54,11.140000343322754,0.32,-3.0,-75.0,False
2023-08-10,S4_MOMENTUM,BEAR,19550,109.5,11.399999618530272,0.46,8.0,200.0,True
2023-08-11,S4_MOMENTUM,BEAR,19450,115.63,11.520000457763672,0.59,-0.62,-16.0,False
2023-08-17,S4_MOMENTUM,BEAR,19350,113.27,12.239999771118164,0.51,8.0,200.0,True
2023-08-21,S4_MOMENTUM,BULL,19400,152.95,11.960000038146973,0.43,0.28,7.0,True
2023-08-25,S4_MOMENTUM,BEAR,19250,109.8,12.079999923706056,0.62,-3.0,-75.0,False
2023-08-31,S4_MOMENTUM,BEAR,19250,113.49,12.0600004196167,0.48,-3.0,-75.0,False
2023-09-01,S4_MOMENTUM,BULL,19450,140.35,11.369999885559082,0.94,8.0,200.0,True
2023-09-04,S4_MOMENTUM,BULL,19550,132.02,10.960000038146973,0.48,4.61,115.0,True
2023-09-07,S4_MOMENTUM,BULL,19750,131.87,10.869999885559082,0.59,8.0,200.0,True
2023-09-08,S4_MOMENTUM,BULL,19800,148.94,10.779999732971191,0.47,8.0,200.0,True
2023-09-11,S4_MOMENTUM,BULL,20000,150.51,11.350000381469728,0.89,-0.32,-8.0,False
2023-09-13,S4_MOMENTUM,BULL,20050,169.56,11.829999923706056,0.38,3.31,83.0,True
2023-09-15,S4_MOMENTUM,BULL,20200,143.26,10.899999618530272,0.44,-3.0,-75.0,False
2023-09-20,S4_MOMENTUM,BEAR,19900,105.33,11.130000114440918,1.15,8.0,200.0,True
2023-09-21,S4_MOMENTUM,BEAR,19750,102.34,10.81999969482422,0.8,8.0,200.0,True
2023-09-22,S4_MOMENTUM,BEAR,19650,89.02,10.65999984741211,0.34,-0.03,-1.0,False
2023-09-28,S4_MOMENTUM,BEAR,19500,120.72,12.81999969482422,0.98,-3.0,-75.0,False
2023-09-29,S4_MOMENTUM,BULL,19650,145.04,11.449999809265137,0.59,-3.0,-75.0,False
2023-10-03,S4_MOMENTUM,BEAR,19550,120.54,11.789999961853027,0.56,8.0,200.0,True
2023-10-04,S4_MOMENTUM,BEAR,19450,115.09,11.65999984741211,0.47,-3.0,-75.0,False
2023-10-05,S4_MOMENTUM,BULL,19550,138.66,10.9399995803833,0.56,8.0,200.0,True
2023-10-06,S4_MOMENTUM,BULL,19650,132.31,10.300000190734863,0.55,-3.0,-75.0,False
2023-10-09,S4_MOMENTUM,BEAR,19500,102.73,11.399999618530272,0.72,-3.0,-75.0,False
2023-10-10,S4_MOMENTUM,BULL,19700,143.23,11.270000457763672,0.91,8.0,200.0,True
2023-10-11,S4_MOMENTUM,BULL,19800,148.73,10.989999771118164,0.62,-1.73,-43.0,False
2023-10-17,S4_MOMENTUM,BULL,19800,143.91,10.699999809265137,0.4,-3.0,-75.0,False
2023-10-18,S4_MOMENTUM,BEAR,19650,94.63,10.970000267028809,0.71,4.64,116.0,True
2023-10-20,S4_MOMENTUM,BEAR,19550,100.72,10.81999969482422,0.42,8.0,200.0,True
2023-10-23,S4_MOMENTUM,BEAR,19300,103.82,10.90999984741211,1.34,8.0,200.0,True
2023-10-25,S4_MOMENTUM,BEAR,19100,95.1,11.3100004196167,0.83,8.0,200.0,True
2023-10-26,S4_MOMENTUM,BEAR,18850,104.01,11.729999542236328,1.39,-3.0,-75.0,False
2023-10-27,S4_MOMENTUM,BULL,19050,133.65,10.90999984741211,1.01,8.0,200.0,True
2023-10-30,S4_MOMENTUM,BULL,19150,141.41,11.489999771118164,0.49,-3.0,-75.0,False
2023-10-31,S4_MOMENTUM,BEAR,19100,117.0,11.829999923706056,0.32,8.0,200.0,True
2023-11-01,S4_MOMENTUM,BEAR,19000,116.16,12.050000190734863,0.47,-3.0,-75.0,False
2023-11-02,S4_MOMENTUM,BULL,19150,131.66,11.079999923706056,0.76,8.0,200.0,True
2023-11-03,S4_MOMENTUM,BULL,19250,128.39,10.880000114440918,0.51,8.0,200.0,True
2023-11-06,S4_MOMENTUM,BULL,19400,146.71,11.109999656677246,0.94,-0.51,-13.0,False
2023-11-15,S4_MOMENTUM,BULL,19700,135.17,11.140000343322754,1.19,8.0,200.0,True
2023-11-16,S4_MOMENTUM,BULL,19750,161.01,11.649999618530272,0.46,-3.0,-75.0,False
2023-11-21,S4_MOMENTUM,BULL,19800,157.65,12.229999542236328,0.45,2.84,71.0,True
2023-11-28,S4_MOMENTUM,BULL,19900,160.61,12.18000030517578,0.48,8.0,200.0,True
2023-11-29,S4_MOMENTUM,BULL,20100,174.92,12.710000038146973,1.04,3.66,92.0,True
2023-12-01,S4_MOMENTUM,BULL,20250,180.41,12.380000114440918,0.67,8.0,200.0,True
2023-12-04,S4_MOMENTUM,BULL,20700,182.75,12.989999771118164,2.07,8.0,200.0,True
2023-12-05,S4_MOMENTUM,BULL,20850,201.01,13.460000038146973,0.81,8.0,200.0,True
2023-12-06,S4_MOMENTUM,BULL,20950,199.57,13.739999771118164,0.4,-3.0,-75.0,False
2023-12-08,S4_MOMENTUM,BULL,20950,190.94,12.470000267028809,0.33,2.77,69.0,True
2023-12-12,S4_MOMENTUM,BEAR,20900,137.79,12.710000038146973,0.43,-1.99,-50.0,False
2023-12-14,S4_MOMENTUM,BULL,21200,174.99,12.31999969482422,1.23,8.0,200.0,True
2023-12-15,S4_MOMENTUM,BULL,21450,203.25,13.130000114440918,1.29,-3.0,-75.0,False
2023-12-20,S4_MOMENTUM,BEAR,21150,172.22,14.449999809265137,1.41,-3.0,-75.0,False
2023-12-21,S4_MOMENTUM,BULL,21250,211.52,13.760000228881836,0.5,8.0,200.0,True
2023-12-22,S4_MOMENTUM,BULL,21350,209.36,13.710000038146973,0.44,8.0,200.0,True
2023-12-26,S4_MOMENTUM,BULL,21450,224.85,14.68000030517578,0.43,8.0,200.0,True
2023-12-27,S4_MOMENTUM,BULL,21650,250.01,15.5600004196167,1.0,8.0,200.0,True
2023-12-28,S4_MOMENTUM,BULL,21800,232.57,15.140000343322754,0.57,-3.0,-75.0,False
2024-01-02,S4_MOMENTUM,BEAR,21650,174.17,14.579999923706056,0.3,8.0,200.0,True
2024-01-03,S4_MOMENTUM,BEAR,21500,163.59,14.100000381469728,0.69,-3.0,-75.0,False
2024-01-04,S4_MOMENTUM,BULL,21650,210.32,13.329999923706056,0.66,8.0,200.0,True
2024-01-08,S4_MOMENTUM,BEAR,21500,154.02,13.460000038146973,0.91,-3.0,-75.0,False
2024-01-10,S4_MOMENTUM,BULL,21600,207.62,12.970000267028809,0.34,2.85,71.0,True
2024-01-12,S4_MOMENTUM,BULL,21900,202.84,13.100000381469728,1.14,8.0,200.0,True
2024-01-15,S4_MOMENTUM,BULL,22100,219.66,13.789999961853027,0.93,-3.0,-75.0,False
2024-01-17,S4_MOMENTUM,BEAR,21550,179.61,15.079999923706056,2.09,8.0,200.0,True
2024-01-18,S4_MOMENTUM,BEAR,21450,164.39,14.06999969482422,0.51,-3.0,-75.0,False
2024-01-19,S4_MOMENTUM,BULL,21600,226.23,13.880000114440918,0.75,-3.0,-75.0,False
2024-01-23,S4_MOMENTUM,BEAR,21250,184.56,14.850000381469728,1.77,-3.0,-75.0,False
2024-01-24,S4_MOMENTUM,BULL,21450,225.01,14.380000114440918,1.01,-3.0,-75.0,False
2024-01-25,S4_MOMENTUM,BEAR,21350,163.38,13.869999885559082,0.47,-3.0,-75.0,False
2024-01-29,S4_MOMENTUM,BULL,21750,245.89,15.68000030517578,1.8,-3.0,-75.0,False
2024-01-30,S4_MOMENTUM,BEAR,21500,196.91,16.100000381469727,0.99,-3.0,-75.0,False
2024-01-31,S4_MOMENTUM,BULL,21750,247.44,16.049999237060547,0.95,-2.82,-70.0,False
2024-02-02,S4_MOMENTUM,BULL,21850,236.34,14.699999809265137,0.72,-3.0,-75.0,False
2024-02-05,S4_MOMENTUM,BEAR,21750,191.56,15.619999885559082,0.38,-3.0,-75.0,False
2024-02-06,S4_MOMENTUM,BULL,21950,247.18,15.789999961853027,0.72,0.11,3.0,True
2024-02-08,S4_MOMENTUM,BEAR,21700,196.1,15.829999923706056,0.97,-3.0,-75.0,False
2024-02-12,S4_MOMENTUM,BEAR,21600,199.69,16.059999465942383,0.76,-3.0,-75.0,False
2024-02-13,S4_MOMENTUM,BULL,21750,250.87,15.8100004196167,0.59,8.0,200.0,True
2024-02-14,S4_MOMENTUM,BULL,21850,243.96,15.4399995803833,0.45,8.0,200.0,True
2024-02-15,S4_MOMENTUM,BULL,21900,250.2,15.229999542236328,0.32,8.0,200.0,True
2024-02-16,S4_MOMENTUM,BULL,22050,242.98,15.220000267028809,0.59,8.0,200.0,True
2024-02-20,S4_MOMENTUM,BULL,22200,264.15,16.06999969482422,0.71,-3.0,-75.0,False
2024-02-21,S4_MOMENTUM,BEAR,22050,207.01,15.93000030517578,0.64,-3.0,-75.0,False
2024-02-22,S4_MOMENTUM,BULL,22200,257.03,15.199999809265137,0.74,-0.48,-12.0,False
2024-02-26,S4_MOMENTUM,BEAR,22100,195.21,15.600000381469728,0.41,-3.0,-75.0,False
2024-02-27,S4_MOMENTUM,BULL,22200,258.31,15.729999542236328,0.34,-3.0,-75.0,False
2024-02-28,S4_MOMENTUM,BEAR,21950,214.56,16.329999923706055,1.11,-3.0,-75.0,False
2024-03-01,S4_MOMENTUM,BULL,22350,246.74,15.239999771118164,1.62,8.0,200.0,True
2024-03-06,S4_MOMENTUM,BULL,22450,246.28,14.300000190734863,0.53,1.95,49.0,True
2024-03-11,S4_MOMENTUM,BEAR,22350,183.63,14.0,0.72,-0.3,-8.0,False
2024-03-13,S4_MOMENTUM,BEAR,22000,182.02,14.43000030517578,1.51,-3.0,-75.0,False
2024-03-14,S4_MOMENTUM,BULL,22150,216.72,13.619999885559082,0.68,-3.0,-75.0,False
2024-03-15,S4_MOMENTUM,BEAR,22000,159.38,13.6899995803833,0.56,-3.0,-75.0,False
2024-03-19,S4_MOMENTUM,BEAR,21800,166.88,14.109999656677246,1.08,-2.17,-54.0,False
2024-03-21,S4_MOMENTUM,BULL,22000,200.77,12.510000228881836,0.79,8.0,200.0,True
2024-03-22,S4_MOMENTUM,BULL,22100,189.67,12.220000267028809,0.39,-3.0,-75.0,False
2024-03-26,S4_MOMENTUM,BEAR,22000,150.58,12.81999969482422,0.42,-3.0,-75.0,False
2024-03-27,S4_MOMENTUM,BULL,22100,210.92,12.699999809265137,0.54,8.0,200.0,True
2024-03-28,S4_MOMENTUM,BULL,22350,195.48,12.829999923706056,0.92,8.0,200.0,True
2024-04-01,S4_MOMENTUM,BULL,22450,197.86,12.079999923706056,0.61,-0.87,-22.0,False
2024-04-04,S4_MOMENTUM,BULL,22500,183.04,11.220000267028809,0.36,-0.1,-2.0,False
2024-04-08,S4_MOMENTUM,BULL,22650,192.98,11.609999656677246,0.68,-2.36,-59.0,False
2024-04-10,S4_MOMENTUM,BULL,22750,178.73,11.109999656677246,0.49,-3.0,-75.0,False
2024-04-12,S4_MOMENTUM,BEAR,22500,126.93,11.529999732971191,1.03,8.0,200.0,True
2024-04-15,S4_MOMENTUM,BEAR,22250,140.42,12.470000267028809,1.1,8.0,200.0,True
2024-04-16,S4_MOMENTUM,BEAR,22150,150.86,12.619999885559082,0.56,8.0,200.0,True
2024-04-18,S4_MOMENTUM,BEAR,22000,157.71,13.039999961853027,0.69,-3.0,-75.0,False
2024-04-19,S4_MOMENTUM,BULL,22150,213.84,13.460000038146973,0.69,8.0,200.0,True
2024-04-22,S4_MOMENTUM,BULL,22350,197.15,12.699999809265137,0.86,3.16,79.0,True
2024-04-25,S4_MOMENTUM,BULL,22550,176.68,10.729999542236328,0.75,-3.0,-75.0,False
2024-04-26,S4_MOMENTUM,BEAR,22400,115.36,10.93000030517578,0.67,-3.0,-75.0,False
2024-04-29,S4_MOMENTUM,BULL,22650,194.93,12.239999771118164,1.0,-3.0,-75.0,False
2024-05-03,S4_MOMENTUM,BEAR,22500,199.39,14.619999885559082,0.76,3.32,83.0,True
2024-05-07,S4_MOMENTUM,BEAR,22300,231.0,17.010000228881836,0.62,-0.0,-0.0,False
2024-05-09,S4_MOMENTUM,BEAR,21950,246.17,18.200000762939453,1.55,-3.0,-75.0,False
2024-05-10,S4_MOMENTUM,BULL,22050,311.25,18.46999931335449,0.44,4.89,122.0,True
2024-05-14,S4_MOMENTUM,BULL,22200,352.93,20.200000762939453,0.51,-1.73,-43.0,False
2024-05-16,S4_MOMENTUM,BULL,22400,346.11,20.0,0.92,8.0,200.0,True
2024-05-22,S4_MOMENTUM,BULL,22600,375.56,21.46999931335449,0.31,8.0,200.0,True
2024-05-23,S4_MOMENTUM,BULL,22950,390.18,21.3799991607666,1.64,-1.06,-26.0,False
2024-05-29,S4_MOMENTUM,BEAR,22700,372.02,24.18000030517578,0.8,8.0,200.0,True
2024-05-30,S4_MOMENTUM,BEAR,22500,374.89,24.18000030517578,0.95,-3.0,-75.0,False
2024-06-03,S4_MOMENTUM,BULL,23250,385.44,20.940000534057617,3.25,-3.0,-75.0,False
2024-06-04,S4_MOMENTUM,BEAR,21900,412.72,26.75,5.93,-3.0,-75.0,False
2024-06-05,S4_MOMENTUM,BULL,22600,336.03,18.88999938964844,3.36,8.0,200.0,True
2024-06-06,S4_MOMENTUM,BULL,22800,298.91,16.799999237060547,0.89,8.0,200.0,True
2024-06-07,S4_MOMENTUM,BULL,23300,293.69,16.8799991607666,2.05,-3.0,-75.0,False
2024-06-13,S4_MOMENTUM,BULL,23400,231.17,13.489999771118164,0.33,8.0,200.0,True
2024-06-18,S4_MOMENTUM,BULL,23550,226.68,12.970000267028809,0.39,-3.0,-75.0,False
2024-06-25,S4_MOMENTUM,BULL,23700,262.09,14.3100004196167,0.78,8.0,200.0,True
2024-06-26,S4_MOMENTUM,BULL,23850,257.6,14.050000190734863,0.62,8.0,200.0,True
2024-06-27,S4_MOMENTUM,BULL,24050,251.06,14.149999618530272,0.74,-3.0,-75.0,False
2024-07-01,S4_MOMENTUM,BULL,24150,244.6,13.829999923706056,0.55,-1.81,-45.0,False
2024-07-03,S4_MOMENTUM,BULL,24300,231.17,13.210000038146973,0.67,1.57,39.0,True
2024-07-09,S4_MOMENTUM,BULL,24450,253.96,14.279999732971191,0.46,-3.0,-75.0,False
2024-07-10,S4_MOMENTUM,BEAR,24300,197.0,14.43000030517578,0.45,0.85,21.0,True
2024-07-12,S4_MOMENTUM,BULL,24500,251.73,13.729999542236328,0.77,8.0,200.0,True
2024-07-15,S4_MOMENTUM,BULL,24600,255.66,14.1899995803833,0.35,2.63,66.0,True
2024-07-18,S4_MOMENTUM,BULL,24800,271.66,14.510000228881836,0.76,-3.0,-75.0,False
2024-07-19,S4_MOMENTUM,BEAR,24550,224.52,14.829999923706056,1.09,2.17,54.0,True
2024-07-26,S4_MOMENTUM,BULL,24850,216.87,12.25,1.76,0.12,3.0,True
2024-07-31,S4_MOMENTUM,BULL,24950,246.82,13.25,0.38,8.0,200.0,True
2024-08-02,S4_MOMENTUM,BEAR,24700,201.62,14.31999969482422,1.17,8.0,200.0,True
2024-08-05,S4_MOMENTUM,BEAR,24050,320.46,20.3700008392334,2.68,8.0,200.0,True
2024-08-07,S4_MOMENTUM,BULL,24300,297.96,16.170000076293945,1.27,-3.0,-75.0,False
2024-08-08,S4_MOMENTUM,BEAR,24100,240.75,16.600000381469727,0.74,-3.0,-75.0,False
2024-08-09,S4_MOMENTUM,BULL,24350,290.72,15.34000015258789,1.04,-2.05,-51.0,False
2024-08-13,S4_MOMENTUM,BEAR,24150,243.75,16.170000076293945,0.85,-0.48,-12.0,False
2024-08-16,S4_MOMENTUM,BULL,24550,261.45,14.399999618530272,1.65,3.15,79.0,True
2024-08-20,S4_MOMENTUM,BULL,24700,254.72,13.81999969482422,0.51,8.0,200.0,True
2024-08-26,S4_MOMENTUM,BULL,25000,263.67,13.800000190734863,0.76,0.72,18.0,True
2024-08-29,S4_MOMENTUM,BULL,25150,261.38,13.789999961853027,0.4,8.0,200.0,True
2024-08-30,S4_MOMENTUM,BULL,25250,246.65,13.390000343322754,0.33,4.28,107.0,True
2024-09-04,S4_MOMENTUM,BEAR,25200,215.49,14.380000114440918,0.32,8.0,200.0,True
2024-09-06,S4_MOMENTUM,BEAR,24850,227.64,15.220000267028809,1.17,-3.0,-75.0,False
2024-09-09,S4_MOMENTUM,BULL,24950,261.26,14.239999771118164,0.34,8.0,200.0,True
2024-09-10,S4_MOMENTUM,BULL,25050,245.84,13.359999656677246,0.42,-3.0,-75.0,False
2024-09-11,S4_MOMENTUM,BEAR,24900,189.43,13.630000114440918,0.49,-3.0,-75.0,False
2024-09-12,S4_MOMENTUM,BULL,25400,245.33,13.18000030517578,1.89,-3.0,-75.0,False
2024-09-20,S4_MOMENTUM,BULL,25800,242.63,12.789999961853027,1.48,8.0,200.0,True
2024-09-23,S4_MOMENTUM,BULL,25950,265.85,13.789999961853027,0.57,0.13,3.0,True
2024-09-26,S4_MOMENTUM,BULL,26200,241.31,12.0,0.81,-3.0,-75.0,False
2024-09-30,S4_MOMENTUM,BEAR,25800,183.68,12.789999961853027,1.41,1.39,35.0,True
2024-10-03,S4_MOMENTUM,BEAR,25250,190.31,13.170000076293944,2.12,8.0,200.0,True
2024-10-04,S4_MOMENTUM,BEAR,25000,202.12,14.130000114440918,0.93,8.0,200.0,True
2024-10-07,S4_MOMENTUM,BEAR,24800,226.67,15.079999923706056,0.87,-3.0,-75.0,False
2024-10-08,S4_MOMENTUM,BULL,25000,281.88,14.59000015258789,0.88,-3.0,-75.0,False
2024-10-14,S4_MOMENTUM,BULL,25150,233.4,13.0,0.66,-3.0,-75.0,False
2024-10-16,S4_MOMENTUM,BEAR,24950,177.11,13.050000190734863,0.34,8.0,200.0,True
2024-10-17,S4_MOMENTUM,BEAR,24750,189.96,13.390000343322754,0.89,-3.0,-75.0,False
2024-10-18,S4_MOMENTUM,BULL,24850,242.42,13.039999961853027,0.42,-3.0,-75.0,False
2024-10-22,S4_MOMENTUM,BEAR,24450,198.9,14.399999618530272,1.25,3.66,92.0,True
2024-10-25,S4_MOMENTUM,BEAR,24200,216.57,14.630000114440918,0.9,-3.0,-75.0,False
2024-10-28,S4_MOMENTUM,BULL,24350,255.53,14.289999961853027,0.65,8.0,200.0,True
2024-10-29,S4_MOMENTUM,BULL,24450,274.57,14.520000457763672,0.52,-3.0,-75.0,False
2024-10-30,S4_MOMENTUM,BEAR,24350,232.11,15.510000228881836,0.51,8.0,200.0,True
2024-10-31,S4_MOMENTUM,BEAR,24200,225.47,15.550000190734863,0.56,-3.0,-75.0,False
2024-11-01,S4_MOMENTUM,BULL,24300,295.52,15.899999618530272,0.41,-3.0,-75.0,False
2024-11-04,S4_MOMENTUM,BEAR,24000,249.77,16.690000534057617,1.27,-3.0,-75.0,False
2024-11-05,S4_MOMENTUM,BULL,24200,302.84,16.1200008392334,0.91,8.0,200.0,True
2024-11-06,S4_MOMENTUM,BULL,24500,267.41,14.869999885559082,1.12,-3.0,-75.0,False
2024-11-07,S4_MOMENTUM,BEAR,24200,215.56,14.9399995803833,1.16,8.0,200.0,True
2024-11-12,S4_MOMENTUM,BEAR,23900,211.39,14.59000015258789,1.07,8.0,200.0,True
2024-11-13,S4_MOMENTUM,BEAR,23550,214.19,15.4399995803833,1.36,2.64,66.0,True
2024-11-18,S4_MOMENTUM,BEAR,23450,209.8,15.170000076293944,0.34,-3.0,-75.0,False
2024-11-21,S4_MOMENTUM,BEAR,23350,226.01,15.989999771118164,0.72,-3.0,-75.0,False
2024-11-22,S4_MOMENTUM,BULL,23900,295.05,16.100000381469727,2.39,8.0,200.0,True
2024-11-25,S4_MOMENTUM,BULL,24200,289.81,15.300000190734863,1.32,-2.74,-68.0,False
2024-11-27,S4_MOMENTUM,BULL,24250,277.94,14.630000114440918,0.33,-3.0,-75.0,False
2024-11-28,S4_MOMENTUM,BEAR,23900,211.82,15.210000038146973,1.49,-3.0,-75.0,False
2024-11-29,S4_MOMENTUM,BULL,24150,252.1,14.43000030517578,0.91,8.0,200.0,True
2024-12-02,S4_MOMENTUM,BULL,24300,257.46,14.699999809265137,0.6,8.0,200.0,True
2024-12-03,S4_MOMENTUM,BULL,24450,266.86,14.369999885559082,0.75,1.03,26.0,True
2024-12-05,S4_MOMENTUM,BULL,24700,274.24,14.529999732971191,0.98,-3.0,-75.0,False
2024-12-12,S4_MOMENTUM,BEAR,24550,184.36,13.1899995803833,0.38,-3.0,-75.0,False
2024-12-13,S4_MOMENTUM,BULL,24750,248.02,13.050000190734863,0.89,-3.0,-75.0,False
2024-12-16,S4_MOMENTUM,BEAR,24650,194.82,14.020000457763672,0.4,8.0,200.0,True
2024-12-17,S4_MOMENTUM,BEAR,24350,213.37,14.489999771118164,1.35,8.0,200.0,True
2024-12-18,S4_MOMENTUM,BEAR,24200,204.35,14.369999885559082,0.56,8.0,200.0,True
2024-12-19,S4_MOMENTUM,BEAR,23950,203.32,14.510000228881836,1.02,8.0,200.0,True
2024-12-20,S4_MOMENTUM,BEAR,23600,215.89,15.06999969482422,1.52,-3.0,-75.0,False
2024-12-23,S4_MOMENTUM,BULL,23750,238.32,13.520000457763672,0.7,-2.58,-64.0,False
2024-12-30,S4_MOMENTUM,BEAR,23650,192.09,13.970000267028809,0.71,0.01,0.0,True
2025-01-02,S4_MOMENTUM,BULL,24200,241.88,13.739999771118164,2.3,-3.0,-75.0,False
2025-01-03,S4_MOMENTUM,BEAR,24000,183.58,13.539999961853027,0.76,8.0,200.0,True
2025-01-06,S4_MOMENTUM,BEAR,23600,216.2,15.649999618530272,1.62,-3.0,-75.0,False
2025-01-07,S4_MOMENTUM,BULL,23700,262.96,14.65999984741211,0.39,-1.9,-48.0,False
2025-01-09,S4_MOMENTUM,BEAR,23550,211.6,14.65999984741211,0.69,8.0,200.0,True
2025-01-10,S4_MOMENTUM,BEAR,23450,213.59,14.920000076293944,0.4,8.0,200.0,True
2025-01-13,S4_MOMENTUM,BEAR,23100,228.61,16.0,1.47,-3.0,-75.0,False
